secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0.00012,0,0,0,1642.2,-105.26995762,40.01072580,0,0,21,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.00012,0,0,0,1642.8,-105.26995888,40.01072588,0,0,21,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.00012,0,0,0,1642.4,-105.26996148,40.01072119,0,0,21,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.00012,0,0,0,1642.8,-105.26996416,40.01071490,0,0,21,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.00012,0,0,0,1642.8,-105.26996265,40.01070845,0,0,21,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00012,0,0,0,1643,-105.26996508,40.01070677,0,0,21,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00012,0,0,0,1643,-105.26996609,40.01070166,0,0,21,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00012,0,0,0,1643,-105.26996349,40.01069898,0,0,21,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00012,0,0,0,1643,-105.26995972,40.01069596,0,0,21,0,-255,0,0,0,0,0,0,0,0
10,8,0,0.00012,0,0,0,1643,-105.26995796,40.01069353,0,0,21,0,-255,0,0,0,0,0,0,0,0
11,8,0,0.00012,0,0,0,1643,-105.26995754,40.01069227,0,0,21,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00012,0,0,0,1643,-105.26995545,40.01069076,0,0,21,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00012,0,0,0,1643,-105.26995377,40.01068976,0,0,21,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00013,0,0,0,1642.8,-105.26995092,40.01068867,0,0,21,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.00016,0,0,0,1642.8,-105.26994623,40.01068691,0,0,21,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00016,0,0,0,1642.8,-105.26994271,40.01068322,0,0,21,0,-255,0,0,0,0,0,0,0,0
17,0,0,0.00016,0,0,0,1642.8,-105.26993826,40.01068045,0,0,21,0,-255,0,0,0,0,0,0,0,0
18,0,0,0.00016,0,0,0,1642.8,-105.26993466,40.01067802,0,0,21,0,-255,0,0,0,0,0,0,0,0
19,0,0,0.00016,0,0,0,1643,-105.26993038,40.01067534,0,0,21,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00019,0,0,0,1643,-105.26992636,40.01067392,0,0,21,0,-255,0,0,0,0,0,0,0,0
21,0,0,0.00023,0,0,0,1643,-105.26992284,40.01067283,0,0,21,0,-255,0,0,0,0,0,0,0,0
22,0,0,0.00023,0,0,0,1643,-105.26992116,40.01067098,0,0,21,0,-255,0,0,0,0,0,0,0,0
