secs,cad,hr,km,kph,nm,watts,alt,lon,lat,headwind,slope,temp,interval,lrbalance,lte,rte,lps,rps,smo2,thb,o2hb,hhb
1,0,0,0.0001,0,0,0,1639.6,-105.26989686,40.01064492,0,0,19,0,-255,0,0,0,0,0,0,0,0
2,0,0,0.0001,0,0,0,1640,-105.26989761,40.01064567,0,0,19,0,-255,0,0,0,0,0,0,0,0
3,0,0,0.0001,0,0,0,1639.2,-105.26989853,40.01064634,0,0,19,0,-255,0,0,0,0,0,0,0,0
4,0,0,0.0001,0,0,0,1639.2,-105.26989728,40.01064659,0,0,19,0,-255,0,0,0,0,0,0,0,0
5,0,0,0.0001,0,0,0,1639.4,-105.26989342,40.01064743,0,0,19,0,-255,0,0,0,0,0,0,0,0
6,0,0,0.00025,0,0,0,1639.4,-105.26989275,40.01064617,0,0,19,0,-255,0,0,0,0,0,0,0,0
7,0,0,0.00025,0,0,0,1639.4,-105.26989065,40.01064735,0,0,19,0,-255,0,0,0,0,0,0,0,0
8,0,0,0.00025,0,0,0,1639.4,-105.26988722,40.01064793,0,0,19,0,-255,0,0,0,0,0,0,0,0
9,0,0,0.00038,0,0,0,1639.4,-105.26988697,40.01064676,0,0,19,0,-255,0,0,0,0,0,0,0,0
10,0,0,0.00038,0,0,0,1639.4,-105.26988202,40.01064743,0,0,19,0,-255,0,0,0,0,0,0,0,0
11,0,0,0.0004,0,0,0,1639.4,-105.26988051,40.01064743,0,0,19,0,-255,0,0,0,0,0,0,0,0
12,0,0,0.00056,0,0,0,1639.6,-105.26988118,40.01064584,0,0,19,0,-255,0,0,0,0,0,0,0,0
13,0,0,0.00071,0,0,0,1639.6,-105.26988135,40.01064450,0,0,19,0,-255,0,0,0,0,0,0,0,0
14,0,0,0.00071,0,0,0,1639.6,-105.26988244,40.01064500,0,0,19,0,-255,0,0,0,0,0,0,0,0
15,0,0,0.00071,0,0,0,1639.6,-105.26988361,40.01064550,0,0,19,0,-255,0,0,0,0,0,0,0,0
16,0,0,0.00104,0,0,0,1639.6,-105.26988621,40.01064215,0,0,19,0,-255,0,0,0,0,0,0,0,0
17,0,0,0.00125,0,0,0,1639.6,-105.26988722,40.01064005,0,0,19,0,-255,0,0,0,0,0,0,0,0
18,0,0,0.00125,0,0,0,1639.6,-105.26989116,40.01063963,0,0,19,0,-255,0,0,0,0,0,0,0,0
19,0,0,0.00125,0,0,0,1639.6,-105.26989560,40.01063930,0,0,19,0,-255,0,0,0,0,0,0,0,0
20,0,0,0.00125,0,0,0,1639.6,-105.26989694,40.01064181,0,0,20,0,-255,0,0,0,0,0,0,0,0
21,10,0,0.00125,0,0,0,1639.6,-105.26989627,40.01064248,0,0,20,0,-255,0,0,0,0,0,0,0,0
22,10,0,0.00125,0,0,0,1639.6,-105.26989803,40.01064240,0,0,20,0,-255,0,0,0,0,0,0,0,0
23,0,0,0.00127,0,0,0,1639.6,-105.26989602,40.01064248,0,0,20,0,-255,0,0,0,0,0,0,0,0
24,0,0,0.0013,0,0,0,1639.6,-105.26989216,40.01064273,0,0,20,0,-255,0,0,0,0,0,0,0,0
25,0,0,0.0013,0,0,0,1639.6,-105.26989225,40.01064458,0,0,20,0,-255,0,0,0,0,0,0,0,0
26,0,0,0.00137,0,0,0,1639.8,-105.26989417,40.01064374,0,0,20,0,-255,0,0,0,0,0,0,0,0
27,0,0,0.00144,0,0,0,1639.8,-105.26989501,40.01064299,0,0,20,0,-255,0,0,0,0,0,0,0,0
28,0,0,0.00146,0,0,0,1639.8,-105.26989166,40.01064324,0,0,20,0,-255,0,0,0,0,0,0,0,0
29,0,0,0.00163,0,0,0,1639.6,-105.26989191,40.01064165,0,0,20,0,-255,0,0,0,0,0,0,0,0
30,0,0,0.00163,0,0,0,1639.6,-105.26989216,40.01064198,0,0,20,0,-255,0,0,0,0,0,0,0,0
31,0,0,0.00171,0,0,0,1639.6,-105.26989158,40.01064131,0,0,20,0,-255,0,0,0,0,0,0,0,0
32,0,0,0.00171,0,0,0,1639.6,-105.26988973,40.01064215,0,0,20,0,-255,0,0,0,0,0,0,0,0
33,0,0,0.00171,0,0,0,1639.6,-105.26988889,40.01064315,0,0,20,0,-255,0,0,0,0,0,0,0,0
34,0,0,0.00175,0,0,0,1639.8,-105.26988697,40.01064307,0,0,20,0,-255,0,0,0,0,0,0,0,0
35,0,0,0.00179,0,0,0,1639.8,-105.26988554,40.01064290,0,0,20,0,-255,0,0,0,0,0,0,0,0
36,0,0,0.00188,0,0,0,1639.8,-105.26988437,40.01064223,0,0,20,0,-255,0,0,0,0,0,0,0,0
